Designation,Gender,CollegeTier,collegeGPA,CollegeCityTier,English,Logical,Quant,Domain,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience
Software Developer,m,2,81,1,595,375,370,0.486747008,-0.180809735,0.947669328,0.666518408,2.939865484,-0.562792708
Software Developer,m,2,81,0,405,420,475,0.842248322,-0.220913234,0.929624198,0.364387728,-2.12169413,-0.533927724
Software Developer,f,2,81,0,475,460,485,0.338786347,-0.230402862,0.784366782,-0.665648936,-2.480607809,-0.628483409
Software Developer,f,2,81,1,430,470,475,0.23780284,-1.277771341,0.80474925,0.560863256,-1.839025756,-0.344100056
Software Developer,m,2,81,0,395,510,415,0.536782667,1.072850362,0.415858505,0.724853565,-1.571017303,-0.897309625
Software Developer,m,2,81.02,1,575,455,605,0.538386893,1.329780259,0.171263654,0.81007879,-2.546565899,-0.133283285
Software Developer,m,2,81.2,0,475,505,605,0.916869961,-0.020674188,-0.953629122,0.887889957,-1.861411052,-0.966439127
Software Developer,m,1,81.2,0,545,610,560,0.960603252,-1.30214006,0.917510779,0.161495632,-2.336601272,-0.396590115
Software Developer,m,2,81.3,0,535,510,475,0.744758354,-0.751168838,0.240395435,0.330209792,-1.718662359,-0.853697003
Software Developer,m,2,81.4,0,535,635,575,0.538386893,-1.46860143,0.558695031,0.974759595,-1.986418933,0.881833815
Software Developer,f,2,81.4,1,345,570,220,0.843123727,-0.886458389,0.810675083,0.494661839,-1.967952515,-0.645832054
Software Developer,m,2,81.4,1,395,470,605,0.243208657,-1.011790883,0.47318414,0.473863402,-2.984390728,-0.768024859
Software Developer,m,2,81.48,0,380,560,455,0.486747008,-1.01829467,0.426298095,0.015675125,-2.728371553,-1.413044129
Software Developer,f,2,81.5,0,395,525,605,0.982057124,-0.630813707,0.738537304,-0.831544789,-2.260578098,0.804371034
Software Developer,m,1,81.6,1,430,570,465,0.744758354,-0.828865597,0.801085082,0.9940516,-1.575203285,-0.130438985
Software Developer,m,2,81.7,1,625,705,795,0.916869961,-1.100289992,0.068754634,0.250109201,-2.721409942,-0.7964186
Software Developer,m,2,81.7,0,360,565,570,0.911395278,0.273055291,0.43214484,0.66988224,-2.687673556,-0.743063355
Software Developer,m,1,81.8,0,515,685,635,0.990008757,-1.490160109,0.383700356,0.302621271,2.31570487,-1.318169503
Software Developer,m,2,81.8,1,675,545,680,0.843123727,-1.33301234,0.559387732,0.417860461,-2.293854456,-0.96412735
Software Developer,m,2,81.89,0,345,470,485,0.600057182,-1.032941002,0.060684372,0.049867269,-1.581635746,-1.240222983
Software Developer,f,2,81.9,0,650,620,765,0.911395278,-0.935654697,0.589131496,0.108065392,1.782467165,-0.917415215
Software Developer,f,2,82,0,465,585,565,0.635978756,-1.449643084,0.150436748,0.401259385,2.967573105,0.603394153
Software Developer,m,2,82,1,445,455,565,0.81941653,-0.640385885,-0.447486067,0.349574616,-2.669078219,-0.565915263
Software Developer,f,2,82,1,505,505,554,0.229481755,-0.17576015,-0.032950559,0.742717681,-1.987685332,-0.101369027
Software Developer,m,2,82,0,615,495,500,0.598280691,-0.365328852,-0.07474478,0.168589831,2.938028271,-0.558500539
Software Developer,f,2,82,0,510,595,355,0.884122512,1.461434856,0.770368422,0.668868894,-2.622104936,-0.041322964
Software Developer,m,2,82,0,640,665,630,0.875503907,0.734876806,0.609828123,0.738141808,-2.726451046,-0.005894217
Software Developer,m,1,82.1,0,555,554,605,0.694479328,-0.428079334,0.399672646,0.436839176,-2.77629397,-0.354864893
Software Developer,m,2,82.1,0,630,555,520,0.229481755,-0.318205435,-0.049140899,0.312525829,1.503436705,0.712986755
Software Developer,m,2,82.16,0,435,515,545,0.901489571,-1.014434761,0.174115958,-0.368334367,-1.897007756,-1.079848511
Software Developer,m,2,82.17,0,520,580,385,0.916869961,1.063428306,0.120934646,-0.042300889,-2.656535168,1.129726313
Software Developer,m,2,82.2,1,655,554,495,0.930370607,1.104118258,0.453122733,0.248468134,-2.196206351,-0.945865132
Software Developer,m,2,82.2,0,415,485,530,0.670743151,-0.980073008,0.723407605,0.381669792,-2.798451482,-0.519813522
Software Developer,m,1,82.2,1,590,570,795,0.538386893,-1.041098548,-0.850453527,0.124568594,2.317138267,-1.336835804
Software Developer,m,2,82.2,0,595,510,560,0.20739217,-1.048182867,0.534488245,0.101205278,2.37876843,-0.669290037
Software Developer,f,2,82.3,0,455,645,635,0.81941653,-0.454478858,0.484335766,-0.751610654,-2.200446811,-0.258371242
Software Developer,m,2,82.4,1,615,595,705,0.952245573,-0.871106417,0.718865357,0.363489465,-2.668219529,-1.495110619
Software Developer,m,2,82.4,0,370,495,310,0.20739217,-0.957977191,0.313311681,-0.690042187,-2.225161532,-1.250750914
Software Developer,m,2,82.5,0,545,460,510,0.115022726,-1.071607108,0.606281733,0.471047826,-1.94983131,-0.279402166
Software Developer,m,2,82.5,1,545,555,390,0.744758354,0.740493375,0.028887242,0.57837828,-2.375559755,-1.048626144
Software Developer,m,2,82.53,1,675,555,635,0.824666401,-0.365690767,0.514557376,0.860058715,-1.855335763,-0.432919747
Software Developer,m,2,82.6,0,605,495,485,0.377551419,-0.040596576,0.988072495,0.8827528,-2.527295008,-1.015732296
Software Developer,m,2,82.67,0,695,535,485,0.622642916,-0.250471472,0.208450927,0.592480774,-2.196906251,-1.241896078
Software Developer,m,2,82.7,0,795,655,655,0.991397584,-1.043245528,0.685206794,0.58314494,-2.525036038,-0.257778342
Software Developer,f,2,82.8,0,475,410,320,0.622642916,-0.915567014,0.841210183,0.952068752,1.904375297,-0.227634154
Software Developer,f,2,82.9,0,445,505,525,0.563267824,-0.814938215,0.098567555,0.910713821,-2.472351841,0.977769207
Software Developer,m,2,83,0,640,680,575,0.916869961,0.506025065,-0.872292578,-0.760249509,-2.043604883,-0.145331313
Software Developer,m,2,83,1,360,585,575,0.916869961,-0.091016112,0.935739627,0.821142651,-1.528013238,0.557022242
Software Developer,f,2,83,0,500,595,385,0.622642916,-0.40194538,-0.013887267,0.826901081,2.545388402,-1.114225074
Software Developer,m,2,83,0,605,460,595,0.356536488,-0.824088318,0.784679666,0.115081261,-1.826833679,-0.737434378
Software Developer,m,2,83,0,335,505,595,0.953899775,-0.668060938,0.076447798,0.719920278,-2.179415946,-1.368272615
Software Developer,m,2,83,0,465,420,535,0.622642916,-0.665375871,-0.755156927,0.104407894,-2.273162711,-1.0077957
Software Developer,m,2,83,1,710,590,605,0.112139438,-1.367353198,0.757717801,0.908619554,-2.943581233,-1.295661868
Software Developer,m,2,83,0,735,595,440,0.901489571,-0.013137335,0.919113935,0.903293928,-2.531124474,-0.27278126
Software Developer,f,2,83,1,605,625,525,0.744758354,-0.544626172,0.069375521,0.974953925,-2.989689024,-1.472052336
Software Developer,f,2,83.02,0,545,585,425,0.991230625,-1.132983347,0.085660782,0.317497738,-2.179282251,0.84787358
Software Developer,f,2,83.22,0,415,475,330,0.842248322,0.09916506,0.045825385,0.266074709,2.321551098,-0.056755878
Software Developer,m,2,83.4,0,710,655,840,0.538386893,-0.495187849,-0.835310812,0.747150321,-2.21647484,-0.624549597
Software Developer,f,1,83.5,1,605,640,695,0.991397584,-0.424862071,0.09782088,0.753756864,-1.88640961,0.022039025
Software Developer,m,2,83.52,1,355,575,615,0.915418435,-0.034734794,0.130123623,0.095104148,-2.55575716,-1.302286232
Software Developer,f,2,83.54,0,525,565,605,0.864685413,1.410418884,0.582524012,0.493126082,-2.44550184,-0.290395953
Software Developer,f,2,83.66,1,430,485,620,0.864685413,-1.001756007,0.787053786,-0.308335765,-2.604031827,-0.388539875
Software Developer,m,2,83.8,1,770,460,465,0.995464719,-0.63857023,0.95358043,0.630344003,-1.622896773,-0.758152378
Software Developer,f,2,83.9,1,435,575,454,0.735795709,-0.473459812,-0.062966175,0.604438552,1.605574672,-1.233893013
Software Developer,m,2,83.9,1,535,605,665,0.998876108,1.47489079,0.731482346,0.541077578,-2.741911051,-0.57460478
Software Developer,m,2,83.93,0,415,620,750,0.704090412,-0.107256684,-0.421077568,0.678697811,-2.003796926,-1.307755608
Software Developer,m,1,84,0,695,625,725,0.995464719,1.262189341,0.840210123,-0.596049521,-2.789475209,-0.939090096
Software Developer,m,2,84,1,465,415,530,0.563267824,-1.020305545,0.434890174,-0.529504621,-2.075164411,-1.240629657
Software Developer,m,2,84,0,555,620,575,0.911395278,0.645600924,0.811245071,0.767901407,2.227948072,-0.717210139
Software Developer,m,2,84,0,520,460,620,0.493596387,-0.903872302,0.348779412,0.394952625,2.482171126,0.048640899
Software Developer,f,2,84,1,455,560,630,0.04099931,1.238767443,0.954084585,0.925793359,-1.792140281,-0.42868774
Software Developer,m,2,84,0,525,505,450,0.356536488,0.151503118,0.59185883,0.961530897,2.894963191,-1.497885071
Software Developer,m,1,84,1,640,630,345,0.998876108,-0.744076174,0.829497794,0.807888505,2.714955808,-0.587046864
Software Developer,f,2,84,1,545,460,475,0.793580615,0.147528225,0.273379093,0.920693146,-1.86087052,-0.083585064
Software Developer,m,2,84,1,630,590,655,0.704090412,-0.494414312,-0.079183605,0.528662143,-2.389502768,0.872113397
Software Developer,m,2,84.08,1,535,470,560,0.704090412,-0.967749148,0.461949547,0.349675175,-1.859159449,-1.429980913
Software Developer,m,2,84.3,1,660,640,560,0.338786347,-0.890242119,-0.216830385,0.621773336,-2.025346916,-1.136016337
Software Developer,f,2,84.4,0,535,425,595,0.229481755,-0.138555155,-0.82823827,0.904674885,-2.655171421,-1.338151297
Software Developer,m,2,84.5,0,535,585,415,0.670743151,-0.1567452,0.344508452,0.923026279,-2.641469917,-1.134477061
Software Developer,m,2,84.77,1,405,530,605,0.911395278,-0.95356725,0.814197919,0.276778389,-2.11518744,-0.916631003
Software Developer,m,2,84.78,0,545,625,750,0.901489571,0.129490334,-0.457238948,0.16901166,2.887790159,-1.414232329
Software Developer,f,2,84.8,1,605,510,720,0.758379883,-1.485997756,-0.768835031,0.674319924,-2.402199319,-0.30124228
Software Developer,m,2,85,0,464,475,575,0.960903087,1.447187114,0.713836692,0.463092994,2.375903792,-1.359199309
Software Developer,f,2,85,0,495,445,605,0.765673581,-0.538854345,-0.337054382,0.115691723,-1.807465971,-0.423211206
Software Developer,m,2,85,0,615,605,575,0.842248322,1.264709053,0.213514912,0.05407259,-2.60230835,-0.195856799
Software Developer,m,2,85,0,440,510,665,0.911395278,-0.565840688,-0.975255605,0.13773097,-2.850838612,-0.240718376
Software Developer,m,2,85,1,370,375,325,0.356536488,-0.368748585,0.239571429,0.669599234,-2.786470378,0.625602654
Software Developer,m,2,85,0,315,505,510,0.744758354,-1.211741866,0.263558045,0.797477439,-2.608350017,-0.534938574
Software Developer,m,2,85,1,605,605,570,0.843123727,0.421999397,0.568118583,0.60071133,-1.831024112,0.31830374
Software Developer,f,2,85,0,640,530,705,0.486747008,-0.477139806,0.165575369,0.35481557,-2.21043581,-0.793810621
Software Developer,f,2,85,0,535,480,500,0.605533552,-0.686589466,-0.940538646,0.304122615,-2.060095523,-0.956032095
Software Developer,m,2,85.2,0,365,385,454,0.765673581,-0.430038064,0.971516505,0.887325652,-2.377172864,-1.385916439
Software Developer,m,1,85.2,0,585,585,635,0.884122512,-1.133278893,0.113844633,-0.367373649,-2.214350295,-0.219352255
Software Developer,m,2,85.2,0,570,495,740,0.996744487,0.158093117,0.098454166,0.073232215,-1.720261563,-0.218530426
Software Developer,f,2,85.4,0,505,495,535,0.968237496,-0.495593564,0.213531065,0.758818773,-2.947304368,-0.382905941
Software Developer,f,2,85.5,0,335,400,330,0.23780284,0.54083466,-0.777518561,0.136762783,-2.507442515,-1.325765117
Software Developer,f,2,85.57,1,665,625,674,0.960603252,-1.084309671,0.541151777,0.807723096,-2.906660858,-0.049388925
Software Developer,m,1,85.7,1,500,595,870,0.960603252,-1.06473954,-0.276547034,-0.368481413,-1.546057806,1.469178675
Software Developer,m,2,85.78,1,325,435,545,0.842248322,-0.93126015,0.651005882,0.09651903,2.714329284,-0.965635434
Software Developer,m,2,85.8,0,415,245,485,0.563267824,-1.180838086,0.859452081,0.315938073,-2.375893238,-1.190954277
Software Developer,m,2,85.8,0,380,570,560,0.842248322,0.245046755,0.48592571,0.798005761,-2.328699453,-0.974086212
Software Developer,m,2,85.8,0,500,565,475,0.622642916,-1.278096671,0.005444252,0.022457501,2.819112113,-0.766433662
Software Developer,m,2,85.9,1,640,575,650,0.376059587,-1.002605944,-0.743059871,0.092801907,-2.054573629,-0.534650618
Software Developer,f,2,86,0,535,485,500,0.538386893,-0.490055449,-0.354730498,0.69837289,2.680740694,-0.833111656
Software Developer,f,2,86,0,520,555,400,0.622642916,-0.78171325,0.890082997,-0.333342439,-1.88932663,0.869751678
Software Developer,m,2,86.5,0,615,665,525,0.765673581,-0.421090006,-0.456051913,0.573937545,-1.682997648,-0.708154913
Software Developer,f,2,86.6,0,475,485,595,0.884122512,-0.210491259,0.005423759,0.688247345,-1.636340418,-0.029386879
Software Developer,f,2,86.76,0,615,545,575,0.884122512,0.386526658,-0.45240427,-0.734028106,-1.812233939,0.145677811
Software Developer,f,2,86.77,0,730,670,735,0.783303537,-0.071873934,-0.625519307,0.423857595,-1.555622784,0.810665947
Software Developer,m,2,87,0,485,425,395,0.670743151,-0.656069477,0.475020841,-0.026111611,-2.982349501,-0.832726207
Software Developer,f,2,87,0,365,475,485,0.824666401,-1.350021092,-0.291770629,0.35847509,-2.330511117,1.052340529
Software Developer,m,2,87.1,0,555,625,595,0.0587928,-1.248284479,0.621647774,0.075866126,-2.299966762,-1.213812622
Software Developer,f,2,87.1,0,455,480,545,0.338786347,-0.737868008,-0.14960407,0.801695753,-2.000210353,-0.57044048
Software Developer,m,2,87.2,0,495,585,585,0.995613797,-0.168031544,-0.842218837,0.699509362,-1.817153244,-0.036078648
Software Developer,m,2,87.2,0,380,440,385,0.414337426,1.261167375,0.877250981,0.35288474,-2.178146657,-0.437232631
Software Developer,m,2,87.4,1,520,585,485,0.901489571,-0.853101213,-0.091438483,0.351801578,-1.700949941,-0.61231144
Software Developer,m,2,87.56,0,475,585,485,0.336185066,-1.263854481,0.985936405,0.828874253,2.888542234,1.447732783
Software Developer,m,2,87.6,0,515,475,635,0.942116551,-1.308991287,0.886018721,-0.855412501,1.866774939,-1.181078124
Software Developer,m,1,87.6,0,510,640,575,0.884122512,1.137070979,0.390630066,0.56764181,1.857404277,1.011463536
Software Developer,m,2,87.8,0,475,545,625,0.952245573,0.687140011,0.958726786,0.385447303,-2.687647317,-0.423575906
Software Developer,m,2,87.8,1,630,625,560,0.849802714,-0.016737069,0.318711085,0.251553471,-2.170874879,-0.682296048
Software Developer,m,2,87.9,0,485,525,665,0.670743151,-0.102396519,-0.758805361,0.51217412,-2.523452104,-0.594882487
Software Developer,m,2,88.2,1,454,435,425,0.525922584,-0.868846154,0.557232393,0.083616725,-1.696356115,-0.048987315
Software Developer,m,2,88.6,1,645,615,445,0.81941653,-0.157865241,-0.453508927,0.430276962,-2.387256449,-0.325706375
Software Developer,m,2,88.9,0,520,510,780,0.486747008,-0.011644423,0.27482068,0.909843556,2.149300543,-0.845194303
Software Developer,f,2,89,0,495,525,295,0.864685413,-0.831985895,0.555610158,-0.484673946,-2.520678354,-0.195954094
Software Developer,f,2,89,0,430,525,425,0.901489571,-0.901554437,0.794221349,-0.690636351,-1.507700994,0.849525073
Software Developer,f,2,89,0,545,425,470,0.557389506,1.018049993,0.757584207,0.68692188,-2.641505358,-0.608323782
Software Developer,f,2,89,0,505,555,715,0.953899775,-0.721038933,0.652237202,0.677734144,-2.014333207,-0.047539883
Software Developer,m,2,90,0,425,415,425,0.376059587,1.042177137,0.55081025,-0.822072557,-2.043785843,-0.940244749
Software Developer,f,2,90,1,490,570,450,0.23780284,-0.847250642,0.0319844,0.269895948,-2.921345563,-0.987291725
Software Developer,m,2,90,1,455,485,500,0.493596387,-0.66075759,0.930078893,0.975663602,-1.807892777,-0.717526949
Software Developer,m,2,90.1,1,490,555,465,0.996744487,-1.371215157,0.319829335,0.33054632,-1.644170719,-0.639430021
Software Developer,m,1,90.24,0,655,625,675,0.974396113,-1.295187595,0.283926192,-0.943705377,-2.65494936,-0.467399852
Software Developer,f,2,90.44,0,525,505,485,0.0587928,1.178945513,0.595747584,0.028939323,-2.277861903,-0.944189687
Software Developer,m,1,91,0,555,545,590,0.649389715,-1.084176808,0.365386178,0.938184566,-2.505174641,-0.464996023
Software Developer,f,2,91,0,685,670,720,0.911395278,0.11214318,0.782116038,-0.60211145,-1.912420592,-0.512017715
Software Developer,f,2,91,0,535,480,605,0.943272158,1.483944522,0.517432457,0.819329831,-1.960321263,-0.488853065
Software Developer,m,2,92,1,544,595,495,0.843123727,-0.983304012,0.260815713,0.173394009,2.665062959,-0.725591415
Software Developer,f,1,92,0,615,585,765,0.994050872,-0.684323312,-0.881643678,0.816133327,-1.691480434,-0.386465054
Software Developer,f,2,92.3,0,415,575,405,0.987207086,-0.254111244,0.176402984,-0.717433913,1.766614201,-1.320767449
Software Developer,m,2,93.6,0,505,605,675,0.960603252,-0.678532823,0.772040388,0.426232163,-2.847479349,-0.300192184
Software Developer,m,2,94,1,685,615,775,0.974396113,0.013742222,0.594641849,-0.403476852,-1.670276413,-1.196708906
Software Developer,f,2,96,0,585,505,575,0.824666401,-1.390264692,0.280653277,-0.325215609,-1.740654843,-1.361690267
Software Developer,f,2,96.7,0,465,595,595,0.704090412,-1.375542546,0.163926547,0.718822236,-2.734526407,-0.889196014
Software Developer,m,2,98.4,0,454,495,464,0.910770164,-0.205822358,-0.778854704,0.239916311,2.012532867,-1.447032614
Software Developer,f,2,99,1,405,385,485,0.600057182,-0.048386519,0.099941947,0.56760629,2.158976362,-0.302421609
Software Developer,f,1,99.93,0,535,595,620,0.376059587,0.524522033,-0.449497451,0.264052495,2.052132668,0.426325163
Systems Analysts,m,2,52,1,360,470,440,0.053160305,1.115852711,0.225811348,-1.278699406,-1.835216195,-1.382383714
Systems Analysts,m,2,53,1,500,460,510,0.622642916,1.372920097,0.69380955,-0.52308469,-2.917859564,-1.186453361
Systems Analysts,m,2,54.75,0,685,630,645,0.436962648,1.327330677,0.656971488,-1.474685917,-1.794077174,-1.24459574
Systems Analysts,m,2,55,0,404,285,385,0.165633092,1.321790779,0.631886123,-0.949206369,-2.243098445,-0.434865947
Systems Analysts,m,2,55.09,1,465,640,430,0.960903087,1.360488196,0.531225126,-0.760298841,-2.849071291,-1.002505423
Systems Analysts,m,2,55.7,0,475,615,675,0.864685413,1.28382688,0.536866285,-0.433851224,-2.59002132,1.293888228
Systems Analysts,m,2,57,1,485,365,214,0.124502074,1.798699068,0.78352945,-0.301163217,1.873330138,-0.315100708
Systems Analysts,m,2,58,1,455,475,665,0.910770164,1.59530833,0.838132533,-1.102366501,-1.792496047,-0.994737038
Systems Analysts,m,2,58.8,1,605,510,605,0.978799293,-1.840296307,0.251108423,-0.171169243,-1.897159229,-0.836779226
Systems Analysts,f,2,59,0,525,415,365,0.216785486,1.256350692,0.300416759,-0.719301612,-2.842484609,-0.335742237
